"Date","Case_Status","Case_Count"
"2022-11-02","Reported",3329
"2022-11-03","Reported",3148
"2022-11-04","Reported",2718
"2022-11-05","Reported",1923
"2022-11-06","Reported",2313
"2022-11-07","Reported",3912
"2022-11-08","Reported",3570
"2022-11-09","Reported",3504
"2022-11-10","Reported",3179
"2022-11-11","Reported",2775
"2022-11-12","Reported",2106
"2022-11-13","Reported",2516
"2022-11-14","Reported",4284
"2022-11-15","Reported",3846
"2022-11-16","Reported",3683
"2022-11-17","Reported",2873
"2022-11-18","Reported",4327
"2022-11-19","Reported",2376
"2022-11-20","Reported",2655
"2022-11-21","Reported",4756
"2022-11-22","Reported",4588
"2022-11-23","Reported",4303
"2022-11-24","Reported",3915
"2022-11-25","Reported",3545
"2022-11-26","Reported",2714
"2022-11-27","Reported",3230
"2022-11-28","Reported",5994
"2022-11-29","Reported",5907
"2022-11-30","Reported",5826
"2022-12-01","Reported",5013
"2022-12-02","Reported",4543
"2022-12-03","Reported",3311
"2022-12-04","Reported",3906
"2022-12-05","Reported",7493
"2022-12-06","Reported",6709
"2022-12-07","Reported",6314
"2022-12-08","Reported",5604
"2022-12-09","Reported",5353
"2022-12-10","Reported",3848
"2022-12-11","Reported",4732
"2022-12-12","Reported",8443
"2022-12-13","Reported",7511
"2022-12-14","Reported",7086
"2022-12-15","Reported",6515
"2022-12-16","Reported",5315
"2022-12-17","Reported",3826
"2022-12-18","Reported",4010
"2022-12-19","Reported",6833
"2022-12-20","Reported",6131
"2022-12-21","Reported",5335
"2022-12-22","Reported",4654
"2022-12-23","Reported",4049
"2022-12-24","Reported",2815
"2022-12-25","Reported",2163
"2022-12-26","Reported",3255
"2022-12-27","Reported",3640
"2022-12-28","Reported",4577
"2022-12-29","Reported",3818
"2022-12-30","Reported",3311
"2022-12-31","Reported",2268
"2023-01-01","Reported",1870
"2023-01-02","Reported",2571
"2023-01-03","Reported",3089
"2023-01-04","Reported",4386
"2023-01-05","Reported",3586
"2023-01-06","Reported",3244
"2023-01-07","Reported",2347
"2023-01-08","Reported",2429
"2023-01-09","Reported",4037
"2023-01-10","Reported",3511
"2023-01-11","Reported",3091
"2023-01-12","Reported",2783
"2023-01-13","Reported",2433
"2023-01-14","Reported",1607
"2023-01-15","Reported",1710
"2023-01-16","Reported",3010
"2023-01-17","Reported",2585
"2023-01-18","Reported",2310
"2023-01-19","Reported",1948
"2023-01-20","Reported",1705
"2023-01-21","Reported",1060
"2023-01-22","Reported",1232
"2020-02-26","Recovered",NA
"2020-02-27","Recovered",NA
"2020-02-28","Recovered",0
"2020-02-29","Recovered",0
"2020-03-01","Recovered",0
"2020-03-02","Recovered",0
"2020-03-03","Recovered",0
"2020-03-04","Recovered",0
"2020-03-05","Recovered",0
"2020-03-06","Recovered",0
"2020-03-07","Recovered",0
"2020-03-08","Recovered",0
"2020-03-09","Recovered",0
"2020-03-10","Recovered",0
"2020-03-11","Recovered",0
"2020-03-12","Recovered",0
"2020-03-13","Recovered",0
"2020-03-14","Recovered",0
"2020-03-15","Recovered",0
"2020-03-16","Recovered",0
"2020-03-17","Recovered",0
"2020-03-18","Recovered",0
"2020-03-19","Recovered",0
"2020-03-20","Recovered",0
"2020-03-21","Recovered",0
"2020-03-22","Recovered",0
"2020-03-23","Recovered",0
"2020-03-24","Recovered",12
"2020-03-25","Recovered",22
"2020-03-26","Recovered",27
"2020-03-27","Recovered",37
"2020-03-28","Recovered",50
"2020-03-29","Recovered",56
"2020-03-30","Recovered",63
"2020-03-31","Recovered",74
"2020-04-01","Recovered",82
"2020-04-02","Recovered",92
"2020-04-03","Recovered",103
"2020-04-04","Recovered",127
"2020-04-05","Recovered",156
"2020-04-06","Recovered",176
"2020-04-07","Recovered",241
"2020-04-08","Recovered",282
"2020-04-09","Recovered",317
"2020-04-10","Recovered",373
"2020-04-11","Recovered",422
"2020-04-12","Recovered",471
"2020-04-13","Recovered",546
"2020-04-14","Recovered",628
"2020-04-15","Recovered",728
"2020-04-16","Recovered",770
"2020-04-17","Recovered",816
"2020-04-18","Recovered",867
"2020-04-19","Recovered",912
"2020-04-20","Recovered",974
"2020-04-21","Recovered",1006
"2020-04-22","Recovered",1036
"2020-04-23","Recovered",1065
"2020-04-24","Recovered",1095
"2020-04-25","Recovered",1118
"2020-04-26","Recovered",1142
"2020-04-27","Recovered",1180
"2020-04-28","Recovered",1214
"2020-04-29","Recovered",1229
"2020-04-30","Recovered",1241
"2020-05-01","Recovered",1252
"2020-05-02","Recovered",1263
"2020-05-03","Recovered",1266
"2020-05-04","Recovered",1276
"2020-05-05","Recovered",1302
"2020-05-06","Recovered",1316
"2020-05-07","Recovered",1332
"2020-05-08","Recovered",1347
"2020-05-09","Recovered",1368
"2020-05-10","Recovered",1371
"2020-05-11","Recovered",1386
"2020-05-12","Recovered",1398
"2020-05-13","Recovered",1402
"2020-05-14","Recovered",1411
"2020-05-15","Recovered",1421
"2020-05-16","Recovered",1428
"2020-05-17","Recovered",1433
"2020-05-18","Recovered",1433
"2020-05-19","Recovered",1442
"2020-05-20","Recovered",1447
"2020-05-21","Recovered",1452
"2020-05-22","Recovered",1455
"2020-05-23","Recovered",1455
"2020-05-24","Recovered",1456
"2020-05-25","Recovered",1456
"2020-05-26","Recovered",1461
"2020-05-27","Recovered",1462
"2020-05-28","Recovered",1474
"2020-05-29","Recovered",1481
"2020-05-30","Recovered",1481
"2020-05-31","Recovered",1481
"2020-06-01","Recovered",1481
"2020-06-02","Recovered",1481
"2020-06-03","Recovered",1481
"2020-06-04","Recovered",1481
"2020-06-05","Recovered",1481
"2020-06-06","Recovered",1481
"2020-06-07","Recovered",1481
"2020-06-08","Recovered",1482
"2020-06-09","Recovered",1482
"2020-06-10","Recovered",1482
"2020-06-11","Recovered",1482
"2020-06-12","Recovered",1482
"2020-06-13","Recovered",1482
"2020-06-14","Recovered",1482
"2020-06-15","Recovered",1482
"2020-06-16","Recovered",1482
"2020-06-17","Recovered",1482
"2020-06-18","Recovered",1482
"2020-06-19","Recovered",1482
"2020-06-20","Recovered",1482
"2020-06-21","Recovered",1482
"2020-06-22","Recovered",1482
"2020-06-23","Recovered",1483
"2020-06-24","Recovered",1483
"2020-06-25","Recovered",1484
"2020-06-26","Recovered",1484
"2020-06-27","Recovered",1484
"2020-06-28","Recovered",1484
"2020-06-29","Recovered",1484
"2020-06-30","Recovered",1484
"2020-07-01","Recovered",1484
"2020-07-02","Recovered",1490
"2020-07-03","Recovered",1490
"2020-07-04","Recovered",1490
"2020-07-05","Recovered",1490
"2020-07-06","Recovered",1490
"2020-07-07","Recovered",1492
"2020-07-08","Recovered",1492
"2020-07-09","Recovered",1494
"2020-07-10","Recovered",1497
"2020-07-11","Recovered",1497
"2020-07-12","Recovered",1497
"2020-07-13","Recovered",1497
"2020-07-14","Recovered",1498
"2020-07-15","Recovered",1498
"2020-07-16","Recovered",1499
"2020-07-17","Recovered",1506
"2020-07-18","Recovered",1506
"2020-07-19","Recovered",1506
"2020-07-20","Recovered",1506
"2020-07-21","Recovered",1506
"2020-07-22","Recovered",1506
"2020-07-23","Recovered",1511
"2020-07-24","Recovered",1513
"2020-07-25","Recovered",1513
"2020-07-26","Recovered",1513
"2020-07-27","Recovered",1513
"2020-07-28","Recovered",1514
"2020-07-29","Recovered",1514
"2020-07-30","Recovered",1514
"2020-07-31","Recovered",1518
"2020-08-01","Recovered",1518
"2020-08-02","Recovered",1518
"2020-08-03","Recovered",1518
"2020-08-04","Recovered",1523
"2020-08-05","Recovered",1523
"2020-08-06","Recovered",1524
"2020-08-07","Recovered",1524
"2020-08-08","Recovered",1524
"2020-08-09","Recovered",1524
"2020-08-10","Recovered",1526
"2020-08-11","Recovered",1526
"2020-08-12","Recovered",1531
"2020-08-13","Recovered",1531
"2020-08-14","Recovered",1531
"2020-08-15","Recovered",1531
"2020-08-16","Recovered",1531
"2020-08-17","Recovered",1531
"2020-08-18","Recovered",1531
"2020-08-19","Recovered",1531
"2020-08-20","Recovered",1531
"2020-08-21","Recovered",1538
"2020-08-22","Recovered",1538
"2020-08-23","Recovered",1538
"2020-08-24","Recovered",1538
"2020-08-25","Recovered",1539
"2020-08-26","Recovered",1539
"2020-08-27","Recovered",1554
"2020-08-28","Recovered",1561
"2020-08-29","Recovered",1568
"2020-08-30","Recovered",1570
"2020-08-31","Recovered",1585
"2020-09-01","Recovered",1598
"2020-09-02","Recovered",1606
"2020-09-03","Recovered",1622
"2020-09-04","Recovered",1630
"2020-09-05","Recovered",1631
"2020-09-06","Recovered",1632
"2020-09-07","Recovered",1634
"2020-09-08","Recovered",1635
"2020-09-09","Recovered",1639
"2020-09-10","Recovered",1648
"2020-09-11","Recovered",1655
"2020-09-12","Recovered",1663
"2020-09-13","Recovered",1676
"2020-09-14","Recovered",1678
"2020-09-15","Recovered",1694
"2020-09-16","Recovered",1698
"2020-09-17","Recovered",1707
"2020-09-18","Recovered",1714
"2020-09-19","Recovered",1719
"2020-09-20","Recovered",1719
"2020-09-21","Recovered",1728
"2020-09-22","Recovered",1729
"2020-09-23","Recovered",1737
"2020-09-24","Recovered",1737
"2020-09-25","Recovered",1744
"2020-09-26","Recovered",1745
"2020-09-27","Recovered",1749
"2020-09-28","Recovered",1753
"2020-09-29","Recovered",1755
"2020-09-30","Recovered",1767
"2020-10-01","Recovered",1770
"2020-10-02","Recovered",1780
"2020-10-03","Recovered",1783
"2020-10-04","Recovered",1788
"2020-10-05","Recovered",1790
"2020-10-06","Recovered",1790
"2020-10-07","Recovered",1799
"2020-10-08","Recovered",1800
"2020-10-09","Recovered",1800
"2020-10-10","Recovered",1801
"2020-10-11","Recovered",1801
"2020-10-12","Recovered",1801
"2020-10-13","Recovered",1808
"2020-10-14","Recovered",1809
"2020-10-15","Recovered",1809
"2020-10-16","Recovered",1809
"2020-10-17","Recovered",1818
"2020-10-18","Recovered",1819
"2020-10-19","Recovered",1824
"2020-10-20","Recovered",1829
"2020-10-21","Recovered",1831
"2020-10-22","Recovered",1831
"2020-10-23","Recovered",1832
"2020-10-24","Recovered",1835
"2020-10-25","Recovered",1840
"2020-10-26","Recovered",1841
"2020-10-27","Recovered",1848
"2020-10-28","Recovered",1852
"2020-10-29","Recovered",1854
"2020-10-30","Recovered",1857
"2020-10-31","Recovered",1857
"2020-11-01","Recovered",1857
"2020-11-02","Recovered",1857
"2020-11-03","Recovered",1868
"2020-11-04","Recovered",1873
"2020-11-05","Recovered",1881
"2020-11-06","Recovered",1905
"2020-11-07","Recovered",1908
"2020-11-08","Recovered",1909
"2020-11-09","Recovered",1910
"2020-11-10","Recovered",1910
"2020-11-11","Recovered",1911
"2020-11-12","Recovered",1913
"2020-11-13","Recovered",1917
"2020-11-14","Recovered",1918
"2020-11-15","Recovered",1918
"2020-11-16","Recovered",1918
"2020-11-17","Recovered",1919
"2020-11-18","Recovered",1919
"2020-11-19","Recovered",1948
"2020-11-20","Recovered",1948
"2020-11-21","Recovered",1952
"2020-11-22","Recovered",1953
"2020-11-23","Recovered",1953
"2020-11-24","Recovered",1953
"2020-11-25","Recovered",1955
"2020-11-26","Recovered",1955
"2020-11-27","Recovered",1956
"2020-11-28","Recovered",1956
"2020-11-29","Recovered",1958
"2020-11-30","Recovered",1959
"2020-12-01","Recovered",1962
"2020-12-02","Recovered",1963
"2020-12-03","Recovered",1972
"2020-12-04","Recovered",1983
"2020-12-05","Recovered",1994
"2020-12-06","Recovered",1997
"2020-12-07","Recovered",1998
"2020-12-08","Recovered",2006
"2020-12-09","Recovered",2008
"2020-12-10","Recovered",2008
"2020-12-11","Recovered",2010
"2020-12-12","Recovered",2010
"2020-12-13","Recovered",2015
"2020-12-14","Recovered",2015
"2020-12-15","Recovered",2032
"2020-12-16","Recovered",2032
"2020-12-17","Recovered",2032
"2020-12-18","Recovered",2034
"2020-12-19","Recovered",2034
"2020-12-20","Recovered",2036
"2020-12-21","Recovered",2037
"2020-12-22","Recovered",2037
"2020-12-23","Recovered",2054
"2020-12-24","Recovered",2054
"2020-12-25","Recovered",2054
"2020-12-26","Recovered",2054
"2020-12-27","Recovered",2069
"2020-12-28","Recovered",2069
"2020-12-29","Recovered",2077
"2020-12-30","Recovered",2077
"2020-12-31","Recovered",2082
"2021-01-01","Recovered",2082
"2021-01-02","Recovered",2082
"2021-01-03","Recovered",2084
"2021-01-04","Recovered",2084
"2021-01-05","Recovered",2100
"2021-01-06","Recovered",2100
"2021-01-07","Recovered",2101
"2021-01-08","Recovered",2101
"2021-01-09","Recovered",2101
"2021-01-10","Recovered",2119
"2021-01-11","Recovered",2120
"2021-01-12","Recovered",2120
"2021-01-13","Recovered",2141
"2021-01-14","Recovered",2141
"2021-01-15","Recovered",2145
"2021-01-16","Recovered",2145
"2021-01-17","Recovered",2149
"2021-01-18","Recovered",2152
"2021-01-19","Recovered",2152
"2021-01-20","Recovered",2166
"2021-01-21","Recovered",2166
"2021-01-22","Recovered",2178
"2021-01-23","Recovered",2178
"2021-01-24","Recovered",2178
"2021-01-25","Recovered",2178
"2021-01-26","Recovered",2200
"2021-01-27","Recovered",2201
"2021-01-28","Recovered",2205
"2021-01-29","Recovered",2205
"2021-01-30","Recovered",2205
"2021-01-31","Recovered",2205
"2021-02-01","Recovered",2209
"2021-02-02","Recovered",2210
"2021-02-03","Recovered",2222
"2021-02-04","Recovered",2228
"2021-02-05","Recovered",2228
"2021-02-06","Recovered",2228
"2021-02-07","Recovered",2228
"2021-02-08","Recovered",2229
"2021-02-09","Recovered",2230
"2021-02-10","Recovered",2240
"2021-02-11","Recovered",2245
"2021-02-12","Recovered",2257
"2021-02-13","Recovered",2257
"2021-02-14","Recovered",2258
"2021-02-15","Recovered",2264
"2021-02-16","Recovered",2265
"2021-02-17","Recovered",2265
"2021-02-18","Recovered",2272
"2021-02-19","Recovered",2272
"2021-02-20","Recovered",2272
"2021-02-21","Recovered",2273
"2021-02-22","Recovered",2277
"2021-02-23","Recovered",2277
"2021-02-24","Recovered",2277
"2021-02-25","Recovered",2277
"2021-02-26","Recovered",2278
"2021-02-27","Recovered",2278
"2021-02-28","Recovered",2285
"2021-03-01","Recovered",2285
"2021-03-02","Recovered",2287
"2021-03-03","Recovered",2287
"2021-03-04","Recovered",2295
"2021-03-05","Recovered",2295
"2021-03-06","Recovered",2295
"2021-03-07","Recovered",2301
"2021-03-08","Recovered",2301
"2021-03-09","Recovered",2304
"2021-03-10","Recovered",2304
"2021-03-11","Recovered",2305
"2021-03-12","Recovered",2305
"2021-03-13","Recovered",2305
"2021-03-14","Recovered",2310
"2021-03-15","Recovered",2311
"2021-03-16","Recovered",2311
"2021-03-17","Recovered",2311
"2021-03-18","Recovered",2311
"2021-03-19","Recovered",2363
"2021-03-20","Recovered",2363
"2021-03-21","Recovered",2369
"2021-03-22","Recovered",2373
"2021-03-23","Recovered",2374
"2021-03-24","Recovered",2377
"2021-03-25","Recovered",2379
"2021-03-26","Recovered",2379
"2021-03-27","Recovered",2379
"2021-03-28","Recovered",2381
"2021-03-29","Recovered",2381
"2021-03-30","Recovered",2389
"2021-03-31","Recovered",2399
"2021-04-01","Recovered",2408
"2021-04-02","Recovered",2408
"2021-04-03","Recovered",2408
"2021-04-04","Recovered",2420
"2021-04-05","Recovered",2420
"2021-04-06","Recovered",2424
"2021-04-07","Recovered",2424
"2021-04-08","Recovered",2434
"2021-04-09","Recovered",2440
"2021-04-10","Recovered",2440
"2021-04-11","Recovered",2440
"2021-04-12","Recovered",2457
"2021-04-13","Recovered",2459
"2021-04-14","Recovered",2462
"2021-04-15","Recovered",2464
"2021-04-16","Recovered",2464
"2021-04-17","Recovered",2464
"2021-04-18","Recovered",2467
"2021-04-19","Recovered",2468
"2021-04-20","Recovered",2485
"2021-04-21","Recovered",2490
"2021-04-22","Recovered",2494
"2021-04-23","Recovered",2542
"2021-04-24","Recovered",2542
"2021-04-25","Recovered",2542
"2021-04-26","Recovered",2542
"2021-04-27","Recovered",2547
"2021-04-28","Recovered",2557
"2021-04-29","Recovered",2564
"2021-04-30","Recovered",2564
"2021-05-01","Recovered",2564
"2021-05-02","Recovered",2568
"2021-05-03","Recovered",2571
"2021-05-04","Recovered",2573
"2021-05-05","Recovered",2578
"2021-05-06","Recovered",2579
"2021-05-07","Recovered",2582
"2021-05-08","Recovered",2582
"2021-05-09","Recovered",2589
"2021-05-10","Recovered",2591
"2021-05-11","Recovered",2593
"2021-05-12","Recovered",2595
"2021-05-13","Recovered",2600
"2021-05-14","Recovered",2601
"2021-05-15","Recovered",2601
"2021-05-16","Recovered",2601
"2021-05-17","Recovered",2607
"2021-05-18","Recovered",2608
"2021-05-19","Recovered",2607
"2021-05-20","Recovered",2609
"2021-05-21","Recovered",2613
"2021-05-22","Recovered",2613
"2021-05-23","Recovered",2615
"2021-05-24","Recovered",2617
"2021-05-25","Recovered",2621
"2021-05-26","Recovered",2621
"2021-05-27","Recovered",2623
"2021-05-28","Recovered",2623
"2021-05-29","Recovered",2623
"2021-05-30","Recovered",2630
"2021-05-31","Recovered",2630
"2021-06-01","Recovered",2634
"2021-06-02","Recovered",2635
"2021-06-03","Recovered",2638
"2021-06-04","Recovered",2639
"2021-06-05","Recovered",2639
"2021-06-06","Recovered",2639
"2021-06-07","Recovered",2639
"2021-06-08","Recovered",2644
"2021-06-09","Recovered",2646
"2021-06-10","Recovered",2647
"2021-06-11","Recovered",2647
"2021-06-12","Recovered",2647
"2021-06-13","Recovered",2655
"2021-06-14","Recovered",2656
"2021-06-15","Recovered",2660
"2021-06-16","Recovered",2662
"2021-06-17","Recovered",2663
"2021-06-18","Recovered",2665
"2021-06-19","Recovered",2665
"2021-06-20","Recovered",2670
"2021-06-21","Recovered",2671
"2021-06-22","Recovered",2673
"2021-06-23","Recovered",2673
"2021-06-24","Recovered",2680
"2021-06-25","Recovered",2680
"2021-06-26","Recovered",2680
"2021-06-27","Recovered",2683
"2021-06-28","Recovered",2684
"2021-06-29","Recovered",2685
"2021-06-30","Recovered",2685
"2021-07-01","Recovered",2686
"2021-07-02","Recovered",2689
"2021-07-03","Recovered",2689
"2021-07-04","Recovered",2693
"2021-07-05","Recovered",2693
"2021-07-06","Recovered",2696
"2021-07-07","Recovered",2697
"2021-07-08","Recovered",2697
"2021-07-09","Recovered",2707
"2021-07-10","Recovered",2707
"2021-07-11","Recovered",2707
"2021-07-12","Recovered",2709
"2021-07-13","Recovered",2717
"2021-07-14","Recovered",2722
"2021-07-15","Recovered",2723
"2021-07-16","Recovered",2729
"2021-07-17","Recovered",2729
"2021-07-18","Recovered",2743
"2021-07-19","Recovered",2744
"2021-07-20","Recovered",2745
"2021-07-21","Recovered",2746
"2021-07-22","Recovered",2747
"2021-07-23","Recovered",2749
"2021-07-24","Recovered",2749
"2021-07-25","Recovered",2778
"2021-07-26","Recovered",2783
"2021-07-27","Recovered",2785
"2021-07-28","Recovered",2795
"2021-07-29","Recovered",2795
"2021-07-30","Recovered",2799
"2021-07-31","Recovered",2799
"2021-08-01","Recovered",2811
"2021-08-02","Recovered",2814
"2021-08-03","Recovered",2821
"2021-08-04","Recovered",2824
"2021-08-05","Recovered",2824
"2021-08-06","Recovered",2829
"2021-08-07","Recovered",2829
"2021-08-08","Recovered",2828
"2021-08-09","Recovered",2838
"2021-08-10","Recovered",2839
"2021-08-11","Recovered",2841
"2021-08-12","Recovered",2844
"2021-08-13","Recovered",2844
"2021-08-14","Recovered",2844
"2021-08-15","Recovered",2854
"2021-08-16","Recovered",2856
"2021-08-17","Recovered",2857
"2021-08-18","Recovered",2871
"2021-08-19","Recovered",2871
"2021-08-20","Recovered",2873
"2021-08-21","Recovered",2873
"2021-08-22","Recovered",2874
"2021-08-23","Recovered",2874
"2021-08-24","Recovered",2887
"2021-08-25","Recovered",2887
"2021-08-26","Recovered",2887
"2021-08-27","Recovered",2887
"2021-08-28","Recovered",2887
"2021-08-29","Recovered",2887
"2021-08-30","Recovered",2890
"2021-08-31","Recovered",2892
"2021-09-01","Recovered",2895
"2021-09-02","Recovered",2901
"2021-09-03","Recovered",2948
"2021-09-04","Recovered",2948
"2021-09-05","Recovered",2998
"2021-09-06","Recovered",3036
"2021-09-07","Recovered",3066
"2021-09-08","Recovered",3144
"2021-09-09","Recovered",3195
"2021-09-10","Recovered",3222
"2021-09-11","Recovered",3222
"2021-09-12","Recovered",3287
"2021-09-13","Recovered",3308
"2021-09-14","Recovered",3335
"2021-09-15","Recovered",3398
"2021-09-16","Recovered",3407
"2021-09-17","Recovered",3498
"2021-09-18","Recovered",3498
"2021-09-19","Recovered",3639
"2021-09-20","Recovered",3645
"2021-09-21","Recovered",3743
"2021-09-22","Recovered",3791
"2021-09-23","Recovered",3819
"2021-09-24","Recovered",3861
"2021-09-25","Recovered",3861
"2021-09-26","Recovered",3931
"2021-09-27","Recovered",3945
"2021-09-28","Recovered",3961
"2021-09-29","Recovered",3965
"2021-09-30","Recovered",3974
"2021-10-01","Recovered",3989
"2021-10-02","Recovered",3989
"2021-10-03","Recovered",4062
"2021-10-04","Recovered",4068
"2021-10-05","Recovered",4073
"2021-10-06","Recovered",4073
"2021-10-07","Recovered",4077
"2021-10-08","Recovered",4077
"2021-10-09","Recovered",4077
"2021-10-10","Recovered",4140
"2021-10-11","Recovered",4162
"2021-10-12","Recovered",4182
"2021-10-13","Recovered",4184
"2021-10-14","Recovered",4186
"2021-10-15","Recovered",4186
"2021-10-16","Recovered",4186
"2021-10-17","Recovered",4321
"2021-10-18","Recovered",4375
"2021-10-19","Recovered",4389
"2021-10-20","Recovered",4395
"2021-10-21","Recovered",4396
"2021-10-22","Recovered",4402
"2021-10-23","Recovered",4402
"2021-10-24","Recovered",4402
"2021-10-25","Recovered",4465
"2021-10-26","Recovered",4562
"2021-10-27","Recovered",4567
"2021-10-28","Recovered",4574
"2021-10-29","Recovered",4580
"2021-10-30","Recovered",4580
"2021-10-31","Recovered",4647
"2021-11-01","Recovered",4650
"2021-11-02","Recovered",4731
"2021-11-03","Recovered",4742
"2021-11-04","Recovered",4759
"2021-11-05","Recovered",4773
"2021-11-06","Recovered",4773
"2021-11-07","Recovered",4861
"2021-11-08","Recovered",4862
"2021-11-09","Recovered",4918
"2021-11-10","Recovered",4923
"2021-11-11","Recovered",4983
"2021-11-12","Recovered",4998
"2021-11-13","Recovered",4998
"2021-11-14","Recovered",5090
"2021-11-15","Recovered",5090
"2021-11-16","Recovered",5182
"2021-11-17","Recovered",5199
"2021-11-18","Recovered",5199
"2021-11-19","Recovered",5290
"2021-11-20","Recovered",5290
"2021-11-21","Recovered",5496
"2021-11-22","Recovered",5498
"2021-11-23","Recovered",5525
"2021-11-24","Recovered",5533
"2021-11-25","Recovered",5535
"2021-11-26","Recovered",5549
"2021-11-27","Recovered",5549
"2021-11-28","Recovered",5635
"2021-11-29","Recovered",5645
"2021-11-30","Recovered",5654
"2021-12-01","Recovered",5671
"2021-12-02","Recovered",5704
"2021-12-03","Recovered",5759
"2021-12-04","Recovered",5759
"2021-12-05","Recovered",5834
"2021-12-06","Recovered",5885
"2021-12-07","Recovered",5968
"2021-12-08","Recovered",6009
"2021-12-09","Recovered",6019
"2021-12-10","Recovered",6019
"2021-12-11","Recovered",6019
"2021-12-12","Recovered",6100
"2021-12-13","Recovered",6128
"2021-12-14","Recovered",6157
"2021-12-15","Recovered",6193
"2021-12-16","Recovered",6193
"2021-12-17","Recovered",11165
"2021-12-18","Recovered",11165
"2021-12-19","Recovered",11474
"2021-12-20","Recovered",11642
"2021-12-21","Recovered",11761
"2021-12-22","Recovered",11887
"2021-12-23","Recovered",12014
"2021-12-24","Recovered",12122
"2021-12-25","Recovered",12122
"2021-12-26","Recovered",12361
"2021-12-27","Recovered",12458
"2021-12-28","Recovered",12548
"2021-12-29","Recovered",12663
"2021-12-30","Recovered",12780
"2021-12-31","Recovered",12780
"2022-01-01","Recovered",12870
"2022-01-02","Recovered",12870
"2022-01-03","Recovered",13117
"2022-01-04","Recovered",13117
"2022-01-05","Recovered",13252
"2022-01-06","Recovered",13335
"2022-01-07","Recovered",13335
"2022-01-08","Recovered",13406
"2022-01-09","Recovered",13535
"2022-01-10","Recovered",13609
"2022-01-11","Recovered",13654
"2022-01-12","Recovered",13734
"2022-01-13","Recovered",13800
"2022-01-14","Recovered",13844
"2022-01-15","Recovered",13844
"2022-01-16","Recovered",13992
"2022-01-17","Recovered",14051
"2022-01-18","Recovered",14090
"2022-01-19","Recovered",14171
"2022-01-20","Recovered",14245
"2022-01-21","Recovered",14245
"2022-01-22","Recovered",14245
"2022-01-23","Recovered",14245
"2022-01-24","Recovered",14440
"2022-01-25","Recovered",14440
"2022-01-26","Recovered",14503
"2022-01-27","Recovered",14549
"2022-01-28","Recovered",14619
"2022-01-29","Recovered",14619
"2022-01-30","Recovered",14737
"2022-01-31","Recovered",14810
"2022-02-01","Recovered",14865
"2022-02-02","Recovered",14929
"2022-02-03","Recovered",14978
"2022-02-04","Recovered",15045
"2022-02-05","Recovered",15045
"2022-02-06","Recovered",15045
"2022-02-07","Recovered",15228
"2022-02-08","Recovered",15320
"2022-02-09","Recovered",15415
"2022-02-10","Recovered",15499
"2022-02-11","Recovered",15600
"2022-02-12","Recovered",15665
"2022-02-13","Recovered",15665
"2022-02-14","Recovered",15864
"2022-02-15","Recovered",15966
"2022-02-16","Recovered",16091
"2022-02-17","Recovered",16263
"2022-02-18","Recovered",16470
"2022-02-19","Recovered",16470
"2022-02-20","Recovered",16775
"2022-02-21","Recovered",16893
"2022-02-22","Recovered",17080
"2022-02-23","Recovered",17267
"2022-02-24","Recovered",17468
"2022-02-25","Recovered",17721
"2022-02-26","Recovered",17721
"2022-02-27","Recovered",18114
"2022-02-28","Recovered",18332
"2022-03-01","Recovered",18613
"2022-03-02","Recovered",18748
"2022-03-03","Recovered",19263
"2022-03-04","Recovered",36138
"2022-03-05","Recovered",36138
"2022-03-06","Recovered",43166
"2022-03-07","Recovered",47646
"2022-03-08","Recovered",71611
"2022-03-09","Recovered",84428
"2022-03-10","Recovered",98988
"2022-03-11","Recovered",118883
"2022-03-12","Recovered",118883
"2022-03-13","Recovered",164621
"2022-03-14","Recovered",187116
"2022-03-15","Recovered",205975
"2022-03-16","Recovered",205975
"2022-03-17","Recovered",238495
"2022-03-18","Recovered",328665
"2022-03-19","Recovered",328665
"2022-03-20","Recovered",361937
"2022-03-21","Recovered",377509
"2022-03-22","Recovered",399162
"2022-03-23","Recovered",418666
"2022-03-24","Recovered",438269
"2022-03-25","Recovered",438269
"2022-03-26","Recovered",438269
"2022-03-27","Recovered",483011
"2022-03-28","Recovered",497480
"2022-03-29","Recovered",518405
"2022-03-30","Recovered",538532
"2022-03-31","Recovered",557001
"2022-04-01","Recovered",572912
"2022-04-02","Recovered",572912
"2022-04-03","Recovered",597791
"2022-04-04","Recovered",610315
"2022-04-05","Recovered",627504
"2022-04-06","Recovered",643478
"2022-04-07","Recovered",658762
"2022-04-08","Recovered",658762
"2022-04-09","Recovered",658762
"2022-04-10","Recovered",692751
"2022-04-11","Recovered",702993
"2022-04-12","Recovered",717175
"2022-04-13","Recovered",729800
"2022-04-14","Recovered",741486
"2022-04-15","Recovered",741486
"2022-04-16","Recovered",741486
"2022-04-17","Recovered",741486
"2022-04-18","Recovered",774408
"2022-04-19","Recovered",785513
"2022-04-20","Recovered",795027
"2022-04-21","Recovered",804658
"2022-04-22","Recovered",812490
"2022-04-23","Recovered",812490
"2022-04-24","Recovered",812490
"2022-04-25","Recovered",812490
"2022-04-26","Recovered",838863
"2022-04-27","Recovered",850135
"2022-04-28","Recovered",860484
"2022-04-29","Recovered",869922
"2022-04-30","Recovered",869922
"2022-05-01","Recovered",883593
"2022-05-02","Recovered",889320
"2022-05-03","Recovered",895772
"2022-05-04","Recovered",895772
"2022-05-05","Recovered",914741
